geoid,geoid2,geodisplay,naicsid,establishment_type,op_type,tax_type,year,est_count,receipts,op_exp,payroll,q1payroll,employees,receipts_from_admin,receipts_from_estimate
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US454,454,"Redding-Red Bluff, CA CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61169,All other schools and instruction,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,6,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611691,Exam preparation and tutoring,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611692,Automobile driving schools,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6117,Educational support services,A,All establishments,2012,8,D,N,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61171,Educational support services,A,All establishments,2012,8,D,N,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611710,Educational support services,A,All establishments,2012,8,D,N,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61,Educational services,A,All establishments,2012,147,D,N,D,D,g,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61,Educational services,T,Establishments subject to federal income tax,2012,125,D,N,D,D,f,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,22,D,D,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611,Educational services,A,All establishments,2012,147,D,N,D,D,g,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611,Educational services,T,Establishments subject to federal income tax,2012,125,D,N,D,D,f,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,22,D,D,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6114,Business schools and computer and management training,A,All establishments,2012,31,32704,N,10379,2757,140,68,3.2
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,30,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61142,Computer training,A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611420,Computer training,A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61143,Professional and management development training,A,All establishments,2012,28,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,27,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611430,Professional and management development training,A,All establishments,2012,28,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,27,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6115,Technical and trade schools,A,All establishments,2012,26,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,17,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,9,3248,3164,1001,261,34,25.8,1.5
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61151,Technical and trade schools,A,All establishments,2012,26,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,17,D,N,D,D,c,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,9,3248,3164,1001,261,34,25.8,1.5
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611511,Cosmetology and barber schools,A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611512,Flight training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611513,Apprenticeship training,A,All establishments,2012,8,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,8,D,D,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611519,Other technical and trade schools,A,All establishments,2012,14,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,13,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611519,Other technical and trade schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116,Other schools and instruction,A,All establishments,2012,77,D,N,D,D,f,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,66,D,N,D,D,f,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61161,Fine arts schools,A,All establishments,2012,20,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,17,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611610,Fine arts schools,A,All establishments,2012,20,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,17,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,14,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,13,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116101,Dance schools (including children's and professionals'),Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,6,666,N,309,83,15,25.2,10.1
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61162,Sports and recreation instruction,A,All establishments,2012,37,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,33,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611620,Sports and recreation instruction,A,All establishments,2012,37,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,33,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61169,All other schools and instruction,A,All establishments,2012,20,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,16,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611691,Exam preparation and tutoring,A,All establishments,2012,12,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,11,D,N,D,D,e,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611692,Automobile driving schools,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611692,Automobile driving schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,6,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,4,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611699,All other miscellaneous schools and instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6117,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,12,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61171,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,12,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611710,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,12,D,N,D,D,a,D,D
330M200US456,456,"Reno-Carson City-Fernley, NV CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61,Educational services,A,All establishments,2012,16,2802,N,1252,274,73,41.9,29.6
330M200US458,458,"Richmond-Connersville, IN CSA",61,Educational services,T,Establishments subject to federal income tax,2012,12,D,N,D,D,b,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611,Educational services,A,All establishments,2012,16,2802,N,1252,274,73,41.9,29.6
330M200US458,458,"Richmond-Connersville, IN CSA",611,Educational services,T,Establishments subject to federal income tax,2012,12,D,N,D,D,b,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",6114,Business schools and computer and management training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61143,Professional and management development training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611430,Professional and management development training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",6115,Technical and trade schools,A,All establishments,2012,5,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61151,Technical and trade schools,A,All establishments,2012,5,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611511,Cosmetology and barber schools,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US458,458,"Richmond-Connersville, IN CSA",611519,Other technical and trade schools,A,All establishments,2012,3,709,N,272,40,7,68.5,0
